Table,Column Name,Data Type,Nullable,Key,Default,Extra
FBS_NOMINA.DECLARACIONSEGURO,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONSEMOVIENTE,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONSEMOVIENTE,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,PROPIETARIO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,ESPECIEANIMAL,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,CANTIDAD,int,NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,FINES,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONSEMOVIENTE,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,CODIGOPARENTESCO,varchar(20),NO,MUL,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,NOMBRECAUSANTE,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,FECHAINGRESOALPATRIMONIO,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,VALOR,"decimal(18,2)",NO,,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,REVISADO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,ESTAACTIVO,tinyint unsigned,NO,,,
FBS_NOMINA.DECLARACIONSUCESIONYDONACION,CONCURRENCIA,timestamp(6),YES,,CURRENT_TIMESTAMP(6),DEFAULT_GENERATED on update CURRENT_TIMESTAMP(6)
FBS_NOMINA.DECLARACIONVEHICULO,SECUENCIAL,int,NO,PRI,,auto_increment
FBS_NOMINA.DECLARACIONVEHICULO,SECUENCIALDECLARACION,int,NO,MUL,,
FBS_NOMINA.DECLARACIONVEHICULO,SECUENCIALMONEDA,int,NO,MUL,,
FBS_NOMINA.DECLARACIONVEHICULO,CODIGOTIPOVEHICULO,varchar(5),NO,MUL,,
FBS_NOMINA.DECLARACIONVEHICULO,PROPIETARIO,varchar(50),NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,FECHAADQUISICION,datetime(3),NO,,,
FBS_NOMINA.DECLARACIONVEHICULO,MARCA,varchar(50),NO,,,
